Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"646.28","Aeromonas sobria strain CHT-30",,646,"WGS","CHT-30",,,,,,,,"2019-08-26T00:00:00Z",,"PRJNA546108","SAMN11952138","GCA_008086875.1",,"VEMU01000000",,"Universidad de Santiago de Compostela",,"Illumina MiSeq","100.0x","SPAdes v. 13.12",,,343,4912126,57.66652,4822,,,,,"Jul-2018","Peru","Peru:Lima",,,,,,"Rainbow trout, Oncorhynchus mykiss",,,,,,,,,,,,,,,,,,,"Aquaculture importance. Pathogenic study and virulence factor.","sample_type:tissue sample",99,95.6,,,,"Good","2019-10-02T00:51:13.876Z","2019-10-02T00:51:13.876Z"
"654.212","Aeromonas veronii strain CTe-01",,654,"WGS","CTe-01",,,,,,,,"2019-09-09T00:00:00Z",,"PRJNA542390","SAMN11620977","GCA_008362895.1",,"VATZ01000000",,"FARVET S.A.C.",,"Illumina HiSeq","471.0x","SPAdes v. 3.11",,,272,4641822,58.64105,4555,4283,,"Oxidation pond",,"2014",,"Peru",,,,,,,,,,,,,,,,,,,,,,,,,"Prevalence and antimicrobial resistance patterns of Aeromonas spp.","collected_by:Universidad Nacional San Luis Gonzaga de Ica",99.6,96.9,,,,"Good","2019-10-02T05:13:05.785Z","2019-10-02T05:13:05.785Z"
"66269.5","Pantoea stewartii strain A206",,66269,"WGS","A206",,,,,,,,"2015-10-13T00:00:00Z",,"PRJNA292338","SAMN03968921","GCF_001310285.1",,"LIHC01000000",,"Agriculture and Agri-Food Canada",,"Illumina MiSeq","168.0x","ABySS v. 1.3.6",,,19,4654611,53.8,4677,,,"infected leaves","isolated and required further characterization","2011","Costa Rica","Costa Rica",,,,,,"Peach palm",,,,,,,,,,,,,,"C",,,,,"Peach palm has been an important dietary component in the Americas since pre-Columbian times. Currently, it is grown in many Latin American countries including Mexico, Nicaragua, Costa Rica, Panam�, Colombia, Ecuador, Peru and Brasil. In Costa Rica, its production has several purposes of which production of fruit and palm-heart for human consumption are the most relevant. In 1998, a new disease affecting peach palm crops was reported in Costa Rica. A bacterium belonging to Pantoea stewartii was isolated and required further characterization. However, because there exist two Pantoea stewartii subspecies exhibiting similar metabolic products, accurate differentiation between these subspecies is very difficult using biochemical phenotypes . The objective of this work to identify the bacterial causal agent(s) of the peach palm disease using genome sequencing and analysis.","sample_type:cell culture",99.6,96.5,100,,,"Good","2016-01-17T17:14:10.720Z","2016-01-17T17:14:10.720Z"
"66269.6","Pantoea stewartii strain S301",,66269,"WGS","S301",,,,,,,,"2015-10-13T00:00:00Z",,"PRJNA292332","SAMN03968918","GCF_001310295.1",,"LIIU01000000",,"Agriculture and Agri-Food Canada",,"Illumina MiSeq","230.0x","ABySS v. 1.3.6",,,27,4486406,53.93,4475,,,"infected leaves","isolated and required further characterization","2011","Costa Rica","Costa Rica",,,,,,"Peach palm",,,,,,,,,,,,,,"C",,,"Unknown",,"Peach palm has been an important dietary component in the Americas since pre-Columbian times. Currently, it is grown in many Latin American countries including Mexico, Nicaragua, Costa Rica, Panam�, Colombia, Ecuador, Peru and Brasil. In Costa Rica, its production has several purposes of which production of fruit and palm-heart for human consumption are the most relevant. In 1998, a new disease affecting peach palm crops was reported in Costa Rica. A bacterium belonging to Pantoea stewartii was isolated and required further characterization. However, because there exist two Pantoea stewartii subspecies exhibiting similar metabolic products, accurate differentiation between these subspecies is very difficult using biochemical phenotypes . The objective of this work to identify the bacterial causal agent(s) of the peach palm disease using genome sequencing and analysis.","sample_type:cell culture",99.6,97.9,100,,,"Good","2016-01-17T17:14:11.030Z","2016-01-17T17:14:11.030Z"
"666.2023","Vibrio cholerae strain A32",,666,"WGS","A32","Inaba",,,"MLST.Vibrio_cholerae.69",,,,"2015-07-16T00:00:00Z",,"PRJEB2215","SAMEA889159","GCF_001250455.1","ERR025390","CWNM01000000",,"SC",,,,,,,50,4002262,47.43,3717,3540,,"NA",,"1991","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"For further information on this study please see http://www.sanger.ac.uk/resources/downloads/bacteria/vibrio-cholerae.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/",,99.9,99.6,100,,,"Good","2016-01-17T16:57:50.575Z","2016-01-17T16:57:50.575Z"
"666.2048","Vibrio cholerae strain A29",,666,"WGS","A29","Inaba",,,"MLST.Vibrio_cholerae.69",,,,"2015-07-16T00:00:00Z",,"PRJEB2215","SAMEA889255","GCF_001253235.1","ERR025388","CWSI01000000",,"SC",,,,,,,52,4000671,47.43,3708,3537,,"NA",,"1991","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"For further information on this study please see http://www.sanger.ac.uk/resources/downloads/bacteria/vibrio-cholerae.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/",,99.9,99.6,100,,,"Good","2016-01-17T16:58:41.227Z","2016-01-17T16:58:41.227Z"
"666.2057","Vibrio cholerae strain A31",,666,"WGS","A31","Inaba",,,"MLST.Vibrio_cholerae.69",,,,"2015-07-17T00:00:00Z",,"PRJEB2215","SAMEA889253","GCF_001253695.1","ERR025389","CWSK01000000",,"SC",,,,,,,48,4002336,47.43,3711,3541,,"NA",,"1991","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"For further information on this study please see http://www.sanger.ac.uk/resources/downloads/bacteria/vibrio-cholerae.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/",,99.9,99.6,100,,,"Good","2016-01-17T16:58:48.839Z","2016-01-17T16:58:48.839Z"
"666.2124","Vibrio cholerae strain A27",,666,"WGS","A27","Inaba",,,"MLST.Vibrio_cholerae.69",,,,"2015-07-16T00:00:00Z",,"PRJEB2215","SAMEA889373","GCF_001260995.1","ERR025378","CWSD01000000",,"SC",,,,,,,62,3996840,47.43,3702,3531,,"NA",,"1991","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"For further information on this study please see http://www.sanger.ac.uk/resources/downloads/bacteria/vibrio-cholerae.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/",,99.9,99.6,100,0.4,,"Good","2016-01-17T17:01:01.679Z","2016-01-17T17:01:01.679Z"
"666.3637","Vibrio cholerae strain A1552",,666,"Complete","A1552",,,,"MLST.Vibrio_cholerae.69",,,,"2018-03-14T00:00:00Z","29505558","PRJNA417007","SAMN07974340","GCA_002997215.1",,"CP024867,CP024868",,"Leibniz Institute DSMZ",,"PacBio; Illumina MiSeq","144x","HGAP SMRTPortal v. 2.3.0",2,,2,4085460,47.459896,3785,3589,,,,"1992","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Genome sequencing if the well-studied isolate Vibrio cholerae A1552","sample_type:cell culture",99.9,99.6,100,,,"Good","2018-05-31T00:50:40.970Z","2018-05-31T00:50:40.970Z"
"670.2618","Vibrio parahaemolyticus strain 276-15",,670,"WGS","276-15",,,,"MLST.Vibrio_parahaemolyticus.3",,,,"2020-01-29T00:00:00Z",,"PRJNA556706","SAMN12364842",,,"VTGM01000000",,"Instituto Nacional de Salud",,"Illumina MiSeq","10x","GS De Novo Assembler v. 2.1",,,60,5246267,45.26754,5144,5103,,"stool",,"2015",,"Peru",,,,,,"Human, Homo sapiens",,,"Gastroenteritis",,,,,,,,,,,,,,,,"Vibrio parahaemolyticus collected in peru","collected_by:INS",97.6,96.8,,,,"Good","2020-03-26T12:58:57.004Z","2020-03-26T12:58:57.004Z"
"670.2620","Vibrio parahaemolyticus strain 613-13",,670,"WGS","613-13",,,,"MLST.Vibrio_parahaemolyticus.199",,,,"2020-01-29T00:00:00Z",,"PRJNA556706","SAMN12364837",,,"VTGR01000000",,"Instituto Nacional de Salud",,"Illumina MiSeq","10x","GS De Novo Assembler v. 2.1",,,104,5136681,45.24357,5034,4965,,"stool",,"2013",,"Peru",,,,,,"Human, Homo sapiens",,,"Gastroenteritis",,,,,,,,,,,,,,,,"Vibrio parahaemolyticus collected in peru","collected_by:INS",97.4,96.6,,,,"Good","2020-03-26T12:56:51.994Z","2020-03-26T12:56:51.994Z"
"670.565","Vibrio parahaemolyticus strain CFSAN025062",,670,"WGS","CFSAN025062",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145925","GCF_001633825.1","SRR2559300","LKQK00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","107.0x","CLC Genomics Workbench v. 7.5",,,35,5128953,45.22,4751,4496,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.3,100,,,"Good","2016-05-23T15:17:31.634Z","2016-05-23T15:17:31.634Z"
"670.566","Vibrio parahaemolyticus strain CFSAN025065",,670,"WGS","CFSAN025065",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145928","GCF_001633835.1","SRR2559303","LKQN00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","128.0x","CLC Genomics Workbench v. 7.5",,,44,5126976,45.22,4755,4507,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.3,100,,,"Good","2016-05-23T15:17:40.455Z","2016-05-23T15:17:40.455Z"
"670.567","Vibrio parahaemolyticus strain CFSAN025063",,670,"WGS","CFSAN025063",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145926","GCF_001633845.1","SRR2559301","LKQL00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","90.0x","CLC Genomics Workbench v. 7.5",,,35,5220707,45.25,4879,4616,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.4,100,,,"Good","2016-05-23T15:18:50.160Z","2016-05-23T15:18:50.160Z"
"670.568","Vibrio parahaemolyticus strain CFSAN025066",,670,"WGS","CFSAN025066",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145929","GCF_001633855.1","SRR2559304","LKQO00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","121.0x","CLC Genomics Workbench v. 7.5",,,39,5132315,45.22,4768,4502,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.4,100,,,"Good","2016-05-23T15:19:48.199Z","2016-05-23T15:19:48.199Z"
"670.569","Vibrio parahaemolyticus strain CFSAN025067",,670,"WGS","CFSAN025067",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145930","GCF_001633905.1","SRR2559305","LKQP00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","129.0x","CLC Genomics Workbench v. 7.5",,,45,5130983,45.22,4758,4505,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.2,100,,,"Good","2016-05-23T15:20:01.192Z","2016-05-23T15:20:01.192Z"
"670.570","Vibrio parahaemolyticus strain CFSAN025068",,670,"WGS","CFSAN025068",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145931","GCF_001633915.1","SRR2559306","LKQQ00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","123.0x","CLC Genomics Workbench v. 7.5",,,69,5125547,45.22,4769,4516,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,98.9,100,1.2,,"Good","2016-05-23T15:19:08.387Z","2016-05-23T15:19:08.387Z"
"670.571","Vibrio parahaemolyticus strain CFSAN029653",,670,"WGS","CFSAN029653",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145932","GCF_001633935.1","SRR2559307","LKQR00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","44.0x","CLC Genomics Workbench v. 7.5",,,112,5122821,45.23,4778,4514,,,,"2009","Peru","Peru",,,,,,"oysters",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.2,100,,,"Good","2016-05-23T15:19:05.129Z","2016-05-23T15:19:05.129Z"
"670.572","Vibrio parahaemolyticus strain CFSAN029654",,670,"WGS","CFSAN029654",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145933","GCF_001633955.1","SRR2559308","LKQS00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","55.0x","CLC Genomics Workbench v. 7.5",,,104,5126587,45.22,4788,4523,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99,100,1.4,,"Good","2016-05-23T15:19:56.582Z","2016-05-23T15:19:56.582Z"
"670.573","Vibrio parahaemolyticus strain CFSAN025059",,670,"WGS","CFSAN025059",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145922","GCF_001633985.1","SRR2559315","LKQH00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","94.0x","CLC Genomics Workbench v. 7.5",,,40,5126321,45.22,4752,4505,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.2,100,,,"Good","2016-05-23T15:19:12.755Z","2016-05-23T15:19:12.755Z"
"670.574","Vibrio parahaemolyticus strain CFSAN025064",,670,"WGS","CFSAN025064",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145927","GCF_001633995.1","SRR2559302","LKQM00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","106.0x","CLC Genomics Workbench v. 7.5",,,40,5130119,45.22,4760,4506,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.3,100,,,"Good","2016-05-23T15:20:06.385Z","2016-05-23T15:20:06.385Z"
"670.575","Vibrio parahaemolyticus strain CFSAN025060",,670,"WGS","CFSAN025060",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145923","GCF_001634015.1","SRR2559316","LKQI00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","108.0x","CLC Genomics Workbench v. 7.5",,,52,5126855,45.22,4759,4503,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.4,100,,,"Good","2016-05-23T15:21:46.939Z","2016-05-23T15:21:46.939Z"
"670.576","Vibrio parahaemolyticus strain CFSAN029656",,670,"WGS","CFSAN029656",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145934","GCF_001634035.1","SRR2559309","LKQT00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","59.0x","CLC Genomics Workbench v. 7.5",,,80,5127031,45.22,4766,4515,,,,"2009","Peru","Peru",,,,,,"oysters",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.3,100,0.4,,"Good","2016-05-23T15:22:59.052Z","2016-05-23T15:22:59.052Z"
"670.577","Vibrio parahaemolyticus strain CFSAN025054",,670,"WGS","CFSAN025054",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145917","GCF_001634105.1","SRR2559310","LKQC00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","107.0x","CLC Genomics Workbench v. 7.5",,,34,5179121,45.23,4817,4565,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.3,100,,,"Good","2016-05-23T15:25:57.375Z","2016-05-23T15:25:57.375Z"
"670.578","Vibrio parahaemolyticus strain CFSAN025055",,670,"WGS","CFSAN025055",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145918","GCF_001634125.1","SRR2559311","LKQD00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","105.0x","CLC Genomics Workbench v. 7.5",,,47,5123197,45.22,4755,4500,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.2,100,,,"Good","2016-05-23T15:27:18.014Z","2016-05-23T15:27:18.014Z"
"670.579","Vibrio parahaemolyticus strain CFSAN025052",,670,"WGS","CFSAN025052",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145915","GCF_001634135.1","SRR2559298","LKQB00000000",,"FDA/CFSAN",,"Illumina MiSeq","77.0x","CLC Genomics Workbench v. 7.5",,,42,5129398,45.22,4763,4503,,,,"2009","Peru","Peru",,,,,,,,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.4,100,,,"Good","2016-05-23T15:26:42.385Z","2016-05-23T15:26:42.385Z"
"670.580","Vibrio parahaemolyticus strain CFSAN025053",,670,"WGS","CFSAN025053",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145916","GCF_001634165.1","SRR2559299","LKQA00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","107.0x","CLC Genomics Workbench v. 7.5",,,49,5126292,45.22,4756,4504,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.4,100,,,"Good","2016-05-23T15:27:33.481Z","2016-05-23T15:27:33.481Z"
"670.581","Vibrio parahaemolyticus strain CFSAN025056",,670,"WGS","CFSAN025056",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145919","GCF_001634185.1","SRR2559312","LKQE00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","94.0x","CLC Genomics Workbench v. 7.5",,,35,5130775,45.22,4759,4505,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.3,100,,,"Good","2016-05-23T15:26:57.862Z","2016-05-23T15:26:57.862Z"
"670.582","Vibrio parahaemolyticus strain CFSAN025057",,670,"WGS","CFSAN025057",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145920","GCF_001634205.1","SRR2559313","LKQF00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","107.0x","CLC Genomics Workbench v. 7.5",,,35,5136853,45.22,4769,4512,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.1,100,,,"Good","2016-05-23T15:27:13.049Z","2016-05-23T15:27:13.049Z"
"670.583","Vibrio parahaemolyticus strain CFSAN025058",,670,"WGS","CFSAN025058",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145921","GCF_001634215.1","SRR2559314","LKQG00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","98.0x","CLC Genomics Workbench v. 7.5",,,35,5126956,45.22,4751,4503,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.3,100,,,"Good","2016-05-23T15:27:57.331Z","2016-05-23T15:27:57.331Z"
"670.584","Vibrio parahaemolyticus strain CFSAN025061",,670,"WGS","CFSAN025061",,,,"MLST.Vibrio_parahaemolyticus.120",,,,"2016-04-28T00:00:00Z",,"PRJNA245882","SAMN04145924","GCF_001634245.1","SRR2559317","LKQJ00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","118.0x","CLC Genomics Workbench v. 7.5",,,34,5129762,45.22,4756,4503,,,,"2009","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99.4,100,,,"Good","2016-05-23T15:28:33.812Z","2016-05-23T15:28:33.812Z"
"670.797","Vibrio parahaemolyticus strain CFSAN018757",,670,"WGS","CFSAN018757",,,,"MLST.Vibrio_parahaemolyticus.3",,,,"2016-07-28T00:00:00Z",,"PRJNA245882","SAMN03941065","GCF_001696015.1","SRR2134448","LHAZ00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","121.0x","CLC Genomics Workbench v. 7.5",,,72,5099401,45.29,4777,4538,,"stools",,"1997","Peru","Peru",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,99,100,0.4,,"Good","2016-08-27T04:03:41.069Z","2016-08-27T04:03:41.069Z"
"670.815","Vibrio parahaemolyticus strain CFSAN018758",,670,"WGS","CFSAN018758",,,,"MLST.Vibrio_parahaemolyticus.19",,,,"2016-07-28T00:00:00Z",,"PRJNA245882","SAMN03941066","GCF_001696055.1","SRR2134449","LHBA00000000",,"FDA/CFSAN",,"Illumina MiSeq V2 (500 cycles)","141.0x","CLC Genomics Workbench v. 7.5",,,64,5360551,45.06,5073,4774,,"stools",,"1999","Peru","Peru",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,"Negative","Vibrios","Yes",,,,,,,,"Currently encompasses whole genome sequencing of cultured Vibrio parahaemolyticus as part of a surveillance project for the rapid detection foodborne illness outbreaks.",,99.9,98.7,100,0.4,,"Good","2016-09-11T17:17:12.586Z","2016-09-11T17:17:12.586Z"
"689.9","Vibrio mediterranei strain V7A",,689,"WGS","V7A",,,,,,,,"2018-04-02T00:00:00Z",,"PRJNA380428","SAMN08634427","GCA_003030845.1",,"PYVE01000000",,"Universidad Cientifica del Sur",,"Illumina MiSeq","100.0x","SPAdes v. 3.10.1; CLC genomic workbench",,,89,5657141,44.06298,5329,5146,,"Digestive tract",,"15-nov-2015","Peru","Peru: Independence Bay",,,,"12","env_biome:Sandy-muddy substrate","Argopecten purpuratus",,,,,,,,,,,,,,,,,,,"The present project funded by the peruvian agency of science innovation investigate on culturable microbiota from theintestinal tract of the peruvian scallop Argopecten purpuratus and its role as probiotic and pathogen antagonistic agent.Based on these criteria the whole genome of selected organisms will be shotgun sequenced. Sequencing strain V1B will enhancethe oportunity to understand the function an evolution of this organism regarding the already sequenced V. inhibens strain BFLP 10.","sample_type:Cell culture;collected_by:Wilbert Serrano",98.4,94.4,99.4,1.8,,"Good","2018-05-30T23:06:42.419Z","2018-05-30T23:06:42.419Z"
